question_id,question_var_id,answer_var_id,question,answer_options,num_scale,question_type,subject,source,shuffle_seed,n_options,polarity,Llama-3.1-8B-Instruct,gemma-2-9b-it,Mistral-7B-Instruct-v0.3,Qwen2.5-7B-Instruct
1554,1,6,Do you think that no amount of economic inequality is acceptable?,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,bipolar,4,5,4,2
1555,1,1,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system requires only minor changes.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,bipolar,3,3,4,4
1555,1,2,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system requires only minor changes.","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,bipolar,2,5,3,2
1555,1,3,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system requires only minor changes.","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,7.0,6,bipolar,4,5,1,1
1555,1,4,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system requires only minor changes.","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,10.0,6,bipolar,3,3,2,1
1555,1,5,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system requires only minor changes.","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,67.0,6,bipolar,2,5,3,3
1555,1,6,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system requires only minor changes.","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,bipolar,4,4,3,2
1556,1,1,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system requires major changes.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,bipolar,2,3,2,1
1556,1,2,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system requires major changes.","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,bipolar,4,5,4,4
1556,1,3,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system requires major changes.","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,7.0,6,bipolar,3,3,3,3
1556,1,4,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system requires major changes.","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,10.0,6,bipolar,3,3,4,4
1556,1,5,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system requires major changes.","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,67.0,6,bipolar,2,2,4,2
1556,1,6,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system requires major changes.","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,bipolar,4,4,4,1
1557,1,1,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system needs to be completely rebuilt.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,bipolar,2,5,2,2
1557,1,2,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system needs to be completely rebuilt.","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,bipolar,4,5,4,1
1557,1,3,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system needs to be completely rebuilt.","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,7.0,6,bipolar,3,5,3,1
1557,1,4,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system needs to be completely rebuilt.","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,10.0,6,bipolar,3,5,3,2
1557,1,5,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system needs to be completely rebuilt.","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,67.0,6,bipolar,2,5,2,3
1557,1,6,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system needs to be completely rebuilt.","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,bipolar,4,5,4,3
1558,1,1,"How much responsibility, if any, should state governments have in reducing economic inequality in our country?","['A lot', 'A fair amount', 'Not too much', 'None at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,unipolar,2,2,1,1
1558,1,2,"How much responsibility, if any, should state governments have in reducing economic inequality in our country?","['A fair amount', 'Not too much', 'None at all', 'A lot', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,unipolar,4,1,1,1
1558,1,3,"How much responsibility, if any, should state governments have in reducing economic inequality in our country?","['None at all', 'A fair amount', 'A lot', 'Not too much', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,7.0,6,unipolar,2,2,3,2
1558,1,4,"How much responsibility, if any, should state governments have in reducing economic inequality in our country?","['None at all', 'Not too much', 'A fair amount', 'A lot', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,10.0,6,unipolar,3,3,4,3
1558,1,5,"How much responsibility, if any, should state governments have in reducing economic inequality in our country?","['Not too much', 'A fair amount', 'None at all', 'A lot', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,67.0,6,unipolar,2,2,4,2
1558,1,6,"How much responsibility, if any, should state governments have in reducing economic inequality in our country?","['A lot', 'None at all', 'Not too much', 'A fair amount', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,unipolar,4,3,1,1
1559,1,1,"How much responsibility, if any, should large businesses and corporations have in reducing economic inequality in our country?","['A lot', 'A fair amount', 'Not too much', 'None at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,unipolar,1,2,1,1
1559,1,2,"How much responsibility, if any, should large businesses and corporations have in reducing economic inequality in our country?","['A fair amount', 'Not too much', 'None at all', 'A lot', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,unipolar,4,1,1,1
1559,1,3,"How much responsibility, if any, should large businesses and corporations have in reducing economic inequality in our country?","['None at all', 'A fair amount', 'A lot', 'Not too much', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,7.0,6,unipolar,2,2,3,2
1559,1,4,"How much responsibility, if any, should large businesses and corporations have in reducing economic inequality in our country?","['None at all', 'Not too much', 'A fair amount', 'A lot', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,10.0,6,unipolar,3,3,4,4
1559,1,5,"How much responsibility, if any, should large businesses and corporations have in reducing economic inequality in our country?","['Not too much', 'A fair amount', 'None at all', 'A lot', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,67.0,6,unipolar,4,2,4,4
1559,1,6,"How much responsibility, if any, should large businesses and corporations have in reducing economic inequality in our country?","['A lot', 'None at all', 'Not too much', 'A fair amount', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,unipolar,4,4,1,1
1560,1,1,"How much responsibility, if any, should churches and other religious organizations have in reducing economic inequality in our country?","['A lot', 'A fair amount', 'Not too much', 'None at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,unipolar,2,3,1,2
1560,1,2,"How much responsibility, if any, should churches and other religious organizations have in reducing economic inequality in our country?","['A fair amount', 'Not too much', 'None at all', 'A lot', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,unipolar,4,2,1,1
1560,1,3,"How much responsibility, if any, should churches and other religious organizations have in reducing economic inequality in our country?","['None at all', 'A fair amount', 'A lot', 'Not too much', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,7.0,6,unipolar,2,2,2,2
1560,1,4,"How much responsibility, if any, should churches and other religious organizations have in reducing economic inequality in our country?","['None at all', 'Not too much', 'A fair amount', 'A lot', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,10.0,6,unipolar,3,3,3,3
1560,1,5,"How much responsibility, if any, should churches and other religious organizations have in reducing economic inequality in our country?","['Not too much', 'A fair amount', 'None at all', 'A lot', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,67.0,6,unipolar,2,2,2,2
1560,1,6,"How much responsibility, if any, should churches and other religious organizations have in reducing economic inequality in our country?","['A lot', 'None at all', 'Not too much', 'A fair amount', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,unipolar,4,3,4,4
1561,1,1,"How much responsibility, if any, should wealthy individuals have in reducing economic inequality in our country?","['A lot', 'A fair amount', 'Not too much', 'None at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,unipolar,1,2,1,1
1561,1,2,"How much responsibility, if any, should wealthy individuals have in reducing economic inequality in our country?","['A fair amount', 'Not too much', 'None at all', 'A lot', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,unipolar,4,1,4,1
1561,1,3,"How much responsibility, if any, should wealthy individuals have in reducing economic inequality in our country?","['None at all', 'A fair amount', 'A lot', 'Not too much', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,7.0,6,unipolar,3,2,3,2
1561,1,4,"How much responsibility, if any, should wealthy individuals have in reducing economic inequality in our country?","['None at all', 'Not too much', 'A fair amount', 'A lot', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,10.0,6,unipolar,3,3,4,4
1561,1,5,"How much responsibility, if any, should wealthy individuals have in reducing economic inequality in our country?","['Not too much', 'A fair amount', 'None at all', 'A lot', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,67.0,6,unipolar,4,2,4,4
1561,1,6,"How much responsibility, if any, should wealthy individuals have in reducing economic inequality in our country?","['A lot', 'None at all', 'Not too much', 'A fair amount', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,unipolar,1,3,1,1
1562,1,1,"How much, if at all, do you think our current trade policies with other countries contributes to economic inequality in this country?","['A lot', 'A fair amount', 'Not too much', 'None at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,unipolar,2,3,2,1
1562,1,2,"How much, if at all, do you think our current trade policies with other countries contributes to economic inequality in this country?","['A fair amount', 'Not too much', 'None at all', 'A lot', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,unipolar,2,5,1,1
1562,1,3,"How much, if at all, do you think our current trade policies with other countries contributes to economic inequality in this country?","['None at all', 'A fair amount', 'A lot', 'Not too much', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,7.0,6,unipolar,2,5,2,2
1562,1,4,"How much, if at all, do you think our current trade policies with other countries contributes to economic inequality in this country?","['None at all', 'Not too much', 'A fair amount', 'A lot', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,10.0,6,unipolar,3,3,3,3
1562,1,5,"How much, if at all, do you think our current trade policies with other countries contributes to economic inequality in this country?","['Not too much', 'A fair amount', 'None at all', 'A lot', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,67.0,6,unipolar,2,5,2,1
1562,1,6,"How much, if at all, do you think our current trade policies with other countries contributes to economic inequality in this country?","['A lot', 'None at all', 'Not too much', 'A fair amount', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,unipolar,4,3,4,1
1563,1,1,"How much, if at all, do you think the automation of jobs contributes to economic inequality in this country?","['A lot', 'A fair amount', 'Not too much', 'None at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,unipolar,2,3,1,1
1563,1,2,"How much, if at all, do you think the automation of jobs contributes to economic inequality in this country?","['A fair amount', 'Not too much', 'None at all', 'A lot', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,unipolar,4,2,4,1
1563,1,3,"How much, if at all, do you think the automation of jobs contributes to economic inequality in this country?","['None at all', 'A fair amount', 'A lot', 'Not too much', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,7.0,6,unipolar,2,5,3,2
1563,1,4,"How much, if at all, do you think the automation of jobs contributes to economic inequality in this country?","['None at all', 'Not too much', 'A fair amount', 'A lot', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,10.0,6,unipolar,3,3,4,3
1563,1,5,"How much, if at all, do you think the automation of jobs contributes to economic inequality in this country?","['Not too much', 'A fair amount', 'None at all', 'A lot', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,67.0,6,unipolar,2,2,4,1
1563,1,6,"How much, if at all, do you think the automation of jobs contributes to economic inequality in this country?","['A lot', 'None at all', 'Not too much', 'A fair amount', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,unipolar,4,3,4,1
1564,1,1,"How much, if at all, do you think our tax system contributes to economic inequality in this country?","['A lot', 'A fair amount', 'Not too much', 'None at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,unipolar,2,3,1,1
1564,1,2,"How much, if at all, do you think our tax system contributes to economic inequality in this country?","['A fair amount', 'Not too much', 'None at all', 'A lot', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,unipolar,1,5,4,1
1564,1,3,"How much, if at all, do you think our tax system contributes to economic inequality in this country?","['None at all', 'A fair amount', 'A lot', 'Not too much', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,7.0,6,unipolar,2,5,3,2
1564,1,4,"How much, if at all, do you think our tax system contributes to economic inequality in this country?","['None at all', 'Not too much', 'A fair amount', 'A lot', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,10.0,6,unipolar,3,3,4,3
1564,1,5,"How much, if at all, do you think our tax system contributes to economic inequality in this country?","['Not too much', 'A fair amount', 'None at all', 'A lot', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,67.0,6,unipolar,2,2,4,1
1564,1,6,"How much, if at all, do you think our tax system contributes to economic inequality in this country?","['A lot', 'None at all', 'Not too much', 'A fair amount', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,unipolar,4,3,1,1
1565,1,1,"How much, if at all, do you think problems with our educational system contributes to economic inequality in this country?","['A lot', 'A fair amount', 'Not too much', 'None at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,unipolar,2,2,1,1
1565,1,2,"How much, if at all, do you think problems with our educational system contributes to economic inequality in this country?","['A fair amount', 'Not too much', 'None at all', 'A lot', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,unipolar,1,1,4,1
1565,1,3,"How much, if at all, do you think problems with our educational system contributes to economic inequality in this country?","['None at all', 'A fair amount', 'A lot', 'Not too much', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,7.0,6,unipolar,2,2,3,2
1565,1,4,"How much, if at all, do you think problems with our educational system contributes to economic inequality in this country?","['None at all', 'Not too much', 'A fair amount', 'A lot', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,10.0,6,unipolar,3,3,4,3
1565,1,5,"How much, if at all, do you think problems with our educational system contributes to economic inequality in this country?","['Not too much', 'A fair amount', 'None at all', 'A lot', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,67.0,6,unipolar,2,2,4,2
1565,1,6,"How much, if at all, do you think problems with our educational system contributes to economic inequality in this country?","['A lot', 'None at all', 'Not too much', 'A fair amount', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,unipolar,4,3,1,1
1566,1,1,"Thinking about children growing up in this country these days, how much, if at all, do you think their family's financial situation impacts their ability to succeed in life?","['A lot', 'A fair amount', 'Not too much', 'None at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Social,Pew_American_Trends_Panel_W54.csv,,6,unipolar,2,2,1,1
1566,1,2,"Thinking about children growing up in this country these days, how much, if at all, do you think their family's financial situation impacts their ability to succeed in life?","['A fair amount', 'Not too much', 'None at all', 'A lot', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Quantity,Social,Pew_American_Trends_Panel_W54.csv,2.0,6,unipolar,4,1,4,1
1566,1,3,"Thinking about children growing up in this country these days, how much, if at all, do you think their family's financial situation impacts their ability to succeed in life?","['None at all', 'A fair amount', 'A lot', 'Not too much', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Quantity,Social,Pew_American_Trends_Panel_W54.csv,7.0,6,unipolar,2,3,3,2
1566,1,4,"Thinking about children growing up in this country these days, how much, if at all, do you think their family's financial situation impacts their ability to succeed in life?","['None at all', 'Not too much', 'A fair amount', 'A lot', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Quantity,Social,Pew_American_Trends_Panel_W54.csv,10.0,6,unipolar,3,3,4,4
1566,1,5,"Thinking about children growing up in this country these days, how much, if at all, do you think their family's financial situation impacts their ability to succeed in life?","['Not too much', 'A fair amount', 'None at all', 'A lot', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Quantity,Social,Pew_American_Trends_Panel_W54.csv,67.0,6,unipolar,2,2,4,4
1566,1,6,"Thinking about children growing up in this country these days, how much, if at all, do you think their family's financial situation impacts their ability to succeed in life?","['A lot', 'None at all', 'Not too much', 'A fair amount', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Quantity,Social,Pew_American_Trends_Panel_W54.csv,101.0,6,unipolar,4,4,1,1
1568,1,1,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Ensuring that workers have the skills they need for today's jobs","['A lot', 'A fair amount', 'Not too much', 'None at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,unipolar,2,2,2,2
1568,1,2,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Ensuring that workers have the skills they need for today's jobs","['A fair amount', 'Not too much', 'None at all', 'A lot', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,unipolar,2,1,4,1
1568,1,3,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Ensuring that workers have the skills they need for today's jobs","['None at all', 'A fair amount', 'A lot', 'Not too much', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,7.0,6,unipolar,2,2,2,2
1568,1,4,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Ensuring that workers have the skills they need for today's jobs","['None at all', 'Not too much', 'A fair amount', 'A lot', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,10.0,6,unipolar,3,3,3,3
1568,1,5,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Ensuring that workers have the skills they need for today's jobs","['Not too much', 'A fair amount', 'None at all', 'A lot', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,67.0,6,unipolar,2,2,2,1
1568,1,6,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Ensuring that workers have the skills they need for today's jobs","['A lot', 'None at all', 'Not too much', 'A fair amount', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W54.csv,101.0,6,unipolar,4,4,4,4
1569,1,1,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, it would be better for the government to give direct assistance to people who are poor in the form of cash payments or tax credits.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,,6,bipolar,2,2,2,1
1569,1,2,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, it would be better for the government to give direct assistance to people who are poor in the form of cash payments or tax credits.","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,Economy & Work,Pew_American_Trends_Panel_W54.csv,2.0,6,bipolar,4,5,4,4
