question_id,question_var_id,answer_var_id,question,answer_options,num_scale,scale_type,question_type,subject,source,shuffle_seed,Llama-3.1-8B-Instruct,gemma-2-9b-it,Mistral-7B-Instruct-v0.3,Qwen2.5-7B-Instruct
1680,1,2,"Please indicate how big of a problem, if at all, the following would be for the US: Tensions between China and Taiwan","['A moderately big problem', 'A small problem', 'Not a problem at all', 'A very big problem']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,2.0,A moderately big problem,A very big problem,A very big problem,A very big problem
1680,1,3,"Please indicate how big of a problem, if at all, the following would be for the US: Tensions between China and Taiwan","['Not a problem at all', 'A moderately big problem', 'A very big problem', 'A small problem']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,7.0,A moderately big problem,A very big problem,A very big problem,A very big problem
1680,1,4,"Please indicate how big of a problem, if at all, the following would be for the US: Tensions between China and Taiwan","['Not a problem at all', 'A small problem', 'A moderately big problem', 'A very big problem']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,10.0,A moderately big problem,A very big problem,A moderately big problem,A very big problem
1680,1,5,"Please indicate how big of a problem, if at all, the following would be for the US: Tensions between China and Taiwan","['A small problem', 'A moderately big problem', 'Not a problem at all', 'A very big problem']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,67.0,A moderately big problem,A very big problem,A moderately big problem,A very big problem
1680,1,6,"Please indicate how big of a problem, if at all, the following would be for the US: Tensions between China and Taiwan","['A very big problem', 'Not a problem at all', 'A small problem', 'A moderately big problem']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,101.0,A moderately big problem,A moderately big problem,A moderately big problem,A very big problem
1681,1,1,"Please indicate how big of a problem, if at all, the following would be for the US: Cyberattacks from China","['A very big problem', 'A moderately big problem', 'A small problem', 'Not a problem at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,,A moderately big problem,A moderately big problem,A moderately big problem,A very big problem
1681,1,2,"Please indicate how big of a problem, if at all, the following would be for the US: Cyberattacks from China","['A moderately big problem', 'A small problem', 'Not a problem at all', 'A very big problem']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,2.0,A moderately big problem,A moderately big problem,A very big problem,A very big problem
1681,1,3,"Please indicate how big of a problem, if at all, the following would be for the US: Cyberattacks from China","['Not a problem at all', 'A moderately big problem', 'A very big problem', 'A small problem']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,7.0,A moderately big problem,A moderately big problem,A very big problem,A very big problem
1681,1,4,"Please indicate how big of a problem, if at all, the following would be for the US: Cyberattacks from China","['Not a problem at all', 'A small problem', 'A moderately big problem', 'A very big problem']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,10.0,A moderately big problem,A moderately big problem,A very big problem,A very big problem
1681,1,5,"Please indicate how big of a problem, if at all, the following would be for the US: Cyberattacks from China","['A small problem', 'A moderately big problem', 'Not a problem at all', 'A very big problem']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,67.0,A moderately big problem,A moderately big problem,A very big problem,A very big problem
1681,1,6,"Please indicate how big of a problem, if at all, the following would be for the US: Cyberattacks from China","['A very big problem', 'Not a problem at all', 'A small problem', 'A moderately big problem']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,101.0,A moderately big problem,A moderately big problem,A moderately big problem,A very big problem
1682,1,1,"Please indicate how big of a problem, if at all, the following would be for the US: China's growing military power","['A very big problem', 'A moderately big problem', 'A small problem', 'Not a problem at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,,A moderately big problem,A moderately big problem,A moderately big problem,A very big problem
1682,1,2,"Please indicate how big of a problem, if at all, the following would be for the US: China's growing military power","['A moderately big problem', 'A small problem', 'Not a problem at all', 'A very big problem']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,2.0,A moderately big problem,A moderately big problem,A very big problem,A very big problem
1682,1,3,"Please indicate how big of a problem, if at all, the following would be for the US: China's growing military power","['Not a problem at all', 'A moderately big problem', 'A very big problem', 'A small problem']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,7.0,A moderately big problem,A moderately big problem,A very big problem,A very big problem
1682,1,4,"Please indicate how big of a problem, if at all, the following would be for the US: China's growing military power","['Not a problem at all', 'A small problem', 'A moderately big problem', 'A very big problem']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,10.0,A moderately big problem,A moderately big problem,A very big problem,A very big problem
1682,1,5,"Please indicate how big of a problem, if at all, the following would be for the US: China's growing military power","['A small problem', 'A moderately big problem', 'Not a problem at all', 'A very big problem']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,67.0,A moderately big problem,A moderately big problem,A very big problem,A very big problem
1682,1,6,"Please indicate how big of a problem, if at all, the following would be for the US: China's growing military power","['A very big problem', 'Not a problem at all', 'A small problem', 'A moderately big problem']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,101.0,A moderately big problem,A moderately big problem,A moderately big problem,A very big problem
1683,1,1,"Please indicate how big of a problem, if at all, the following would be for the US: Tensions between Mainland China and Hong Kong","['A very big problem', 'A moderately big problem', 'A small problem', 'Not a problem at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,,A moderately big problem,A moderately big problem,A moderately big problem,A very big problem
1683,1,2,"Please indicate how big of a problem, if at all, the following would be for the US: Tensions between Mainland China and Hong Kong","['A moderately big problem', 'A small problem', 'Not a problem at all', 'A very big problem']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,2.0,A moderately big problem,A moderately big problem,A very big problem,A very big problem
1683,1,3,"Please indicate how big of a problem, if at all, the following would be for the US: Tensions between Mainland China and Hong Kong","['Not a problem at all', 'A moderately big problem', 'A very big problem', 'A small problem']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,7.0,A moderately big problem,A moderately big problem,A very big problem,A very big problem
1683,1,4,"Please indicate how big of a problem, if at all, the following would be for the US: Tensions between Mainland China and Hong Kong","['Not a problem at all', 'A small problem', 'A moderately big problem', 'A very big problem']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,10.0,A moderately big problem,A moderately big problem,A moderately big problem,A very big problem
1683,1,5,"Please indicate how big of a problem, if at all, the following would be for the US: Tensions between Mainland China and Hong Kong","['A small problem', 'A moderately big problem', 'Not a problem at all', 'A very big problem']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,67.0,A moderately big problem,A moderately big problem,A very big problem,A very big problem
1683,1,6,"Please indicate how big of a problem, if at all, the following would be for the US: Tensions between Mainland China and Hong Kong","['A very big problem', 'Not a problem at all', 'A small problem', 'A moderately big problem']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Problem,Politics & Government,Pew_American_Trends_Panel_W82.csv,101.0,A moderately big problem,A moderately big problem,A moderately big problem,A very big problem
1684,1,1,Do you think it's good or bad for US colleges and universities to accept international students?,"['Very good', 'Somewhat good', 'Neither good nor bad', 'Somewhat bad', 'Very bad']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,GoodOrBad,General Opinion,Pew_American_Trends_Panel_W82.csv,,Somewhat good,Somewhat good,Somewhat good,Very good
1684,1,2,Do you think it's good or bad for US colleges and universities to accept international students?,"['Neither good nor bad', 'Somewhat good', 'Somewhat bad', 'Very bad', 'Very good']","[0.0, 0.5, -0.5, -1.0, 1.0]",5-bipolar,GoodOrBad,General Opinion,Pew_American_Trends_Panel_W82.csv,2.0,Somewhat good,Somewhat good,Very good,Very good
1684,1,3,Do you think it's good or bad for US colleges and universities to accept international students?,"['Very bad', 'Very good', 'Somewhat bad', 'Somewhat good', 'Neither good nor bad']","[-1.0, 1.0, -0.5, 0.5, 0.0]",5-bipolar,GoodOrBad,General Opinion,Pew_American_Trends_Panel_W82.csv,7.0,Somewhat good,Somewhat good,Somewhat good,Very good
1684,1,4,Do you think it's good or bad for US colleges and universities to accept international students?,"['Somewhat bad', 'Neither good nor bad', 'Somewhat good', 'Very good', 'Very bad']","[-0.5, 0.0, 0.5, 1.0, -1.0]",5-bipolar,GoodOrBad,General Opinion,Pew_American_Trends_Panel_W82.csv,10.0,Somewhat good,Somewhat good,Somewhat good,Somewhat good
1684,1,5,Do you think it's good or bad for US colleges and universities to accept international students?,"['Somewhat bad', 'Neither good nor bad', 'Somewhat good', 'Very bad', 'Very good']","[-0.5, 0.0, 0.5, -1.0, 1.0]",5-bipolar,GoodOrBad,General Opinion,Pew_American_Trends_Panel_W82.csv,67.0,Somewhat good,Somewhat good,Somewhat good,Somewhat good
1684,1,6,Do you think it's good or bad for US colleges and universities to accept international students?,"['Very good', 'Somewhat bad', 'Neither good nor bad', 'Somewhat good', 'Very bad']","[1.0, -0.5, 0.0, 0.5, -1.0]",5-bipolar,GoodOrBad,General Opinion,Pew_American_Trends_Panel_W82.csv,101.0,Somewhat good,Somewhat good,Somewhat good,Very good
1685,1,1,"How acceptable, if at all, do you find Donald Trump's way of handling his job as president?","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,Politics & Government,Pew_American_Trends_Panel_W92.csv,,Sometimes acceptable,Rarely acceptable,Sometimes acceptable,Sometimes acceptable
1685,1,2,"How acceptable, if at all, do you find Donald Trump's way of handling his job as president?","['Sometimes acceptable', 'Rarely acceptable', 'Never acceptable', 'Always acceptable']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Acceptance,Politics & Government,Pew_American_Trends_Panel_W92.csv,2.0,Never acceptable,Rarely acceptable,Sometimes acceptable,Rarely acceptable
1685,1,3,"How acceptable, if at all, do you find Donald Trump's way of handling his job as president?","['Never acceptable', 'Sometimes acceptable', 'Always acceptable', 'Rarely acceptable']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Acceptance,Politics & Government,Pew_American_Trends_Panel_W92.csv,7.0,Sometimes acceptable,Rarely acceptable,Sometimes acceptable,Sometimes acceptable
1685,1,4,"How acceptable, if at all, do you find Donald Trump's way of handling his job as president?","['Never acceptable', 'Rarely acceptable', 'Sometimes acceptable', 'Always acceptable']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Acceptance,Politics & Government,Pew_American_Trends_Panel_W92.csv,10.0,Sometimes acceptable,Sometimes acceptable,Sometimes acceptable,Sometimes acceptable
1685,1,5,"How acceptable, if at all, do you find Donald Trump's way of handling his job as president?","['Rarely acceptable', 'Sometimes acceptable', 'Never acceptable', 'Always acceptable']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Acceptance,Politics & Government,Pew_American_Trends_Panel_W92.csv,67.0,Sometimes acceptable,Sometimes acceptable,Rarely acceptable,Rarely acceptable
1685,1,6,"How acceptable, if at all, do you find Donald Trump's way of handling his job as president?","['Always acceptable', 'Never acceptable', 'Rarely acceptable', 'Sometimes acceptable']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Acceptance,Politics & Government,Pew_American_Trends_Panel_W92.csv,101.0,Sometimes acceptable,Sometimes acceptable,Sometimes acceptable,Sometimes acceptable
1688,1,1,How positive or negative of an effect do you think churches and religious organizations are having on the way things are going in the country today?,"['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,,Neither positive nor negative,Neither positive nor negative,Neither positive nor negative,Mostly positive
1688,1,2,How positive or negative of an effect do you think churches and religious organizations are having on the way things are going in the country today?,"['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive']","[0.0, 0.5, -0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,2.0,Neither positive nor negative,Neither positive nor negative,Neither positive nor negative,Mostly positive
1688,1,3,How positive or negative of an effect do you think churches and religious organizations are having on the way things are going in the country today?,"['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative']","[-1.0, 1.0, -0.5, 0.5, 0.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,7.0,Mostly positive,Neither positive nor negative,Neither positive nor negative,Mostly positive
1688,1,4,How positive or negative of an effect do you think churches and religious organizations are having on the way things are going in the country today?,"['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative']","[-0.5, 0.0, 0.5, 1.0, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,10.0,Neither positive nor negative,Neither positive nor negative,Mostly negative,Mostly positive
1688,1,5,How positive or negative of an effect do you think churches and religious organizations are having on the way things are going in the country today?,"['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive']","[-0.5, 0.0, 0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,67.0,Neither positive nor negative,Neither positive nor negative,Mostly positive,Mostly positive
1688,1,6,How positive or negative of an effect do you think churches and religious organizations are having on the way things are going in the country today?,"['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative']","[1.0, -0.5, 0.0, 0.5, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,101.0,Mostly positive,Neither positive nor negative,Neither positive nor negative,Mostly positive
1689,1,1,How positive or negative of an effect do you think colleges and universities are having on the way things are going in the country today?,"['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,,Neither positive nor negative,Mostly positive,Neither positive nor negative,Mostly positive
1689,1,2,How positive or negative of an effect do you think colleges and universities are having on the way things are going in the country today?,"['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive']","[0.0, 0.5, -0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,2.0,Neither positive nor negative,Mostly positive,Neither positive nor negative,Mostly positive
1689,1,3,How positive or negative of an effect do you think colleges and universities are having on the way things are going in the country today?,"['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative']","[-1.0, 1.0, -0.5, 0.5, 0.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,7.0,Mostly positive,Mostly positive,Neither positive nor negative,Mostly positive
1689,1,4,How positive or negative of an effect do you think colleges and universities are having on the way things are going in the country today?,"['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative']","[-0.5, 0.0, 0.5, 1.0, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,10.0,Neither positive nor negative,Neither positive nor negative,Mostly negative,Mostly positive
1689,1,5,How positive or negative of an effect do you think colleges and universities are having on the way things are going in the country today?,"['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive']","[-0.5, 0.0, 0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,67.0,Mostly positive,Neither positive nor negative,Mostly negative,Mostly positive
1689,1,6,How positive or negative of an effect do you think colleges and universities are having on the way things are going in the country today?,"['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative']","[1.0, -0.5, 0.0, 0.5, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,101.0,Mostly positive,Neither positive nor negative,Neither positive nor negative,Mostly positive
1690,1,1,How positive or negative of an effect do you think corporations are having on the way things are going in the country today?,"['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,,Neither positive nor negative,Mostly negative,Neither positive nor negative,Mostly positive
1690,1,2,How positive or negative of an effect do you think corporations are having on the way things are going in the country today?,"['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive']","[0.0, 0.5, -0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,2.0,Neither positive nor negative,Mostly negative,Neither positive nor negative,Mostly positive
1690,1,3,How positive or negative of an effect do you think corporations are having on the way things are going in the country today?,"['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative']","[-1.0, 1.0, -0.5, 0.5, 0.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,7.0,Mostly negative,Mostly negative,Neither positive nor negative,Mostly negative
1690,1,4,How positive or negative of an effect do you think corporations are having on the way things are going in the country today?,"['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative']","[-0.5, 0.0, 0.5, 1.0, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,10.0,Neither positive nor negative,Mostly negative,Mostly negative,Mostly negative
1690,1,5,How positive or negative of an effect do you think corporations are having on the way things are going in the country today?,"['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive']","[-0.5, 0.0, 0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,67.0,Mostly negative,Mostly negative,Mostly negative,Mostly negative
1690,1,6,How positive or negative of an effect do you think corporations are having on the way things are going in the country today?,"['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative']","[1.0, -0.5, 0.0, 0.5, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,101.0,Mostly negative,Mostly negative,Mostly negative,Mostly positive
1691,1,1,How positive or negative of an effect do you think the entertainment industry is having on the way things are going in the country today?,"['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,,Neither positive nor negative,Neither positive nor negative,Neither positive nor negative,Mostly positive
1691,1,2,How positive or negative of an effect do you think the entertainment industry is having on the way things are going in the country today?,"['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive']","[0.0, 0.5, -0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,2.0,Neither positive nor negative,Mostly negative,Neither positive nor negative,Mostly positive
1691,1,3,How positive or negative of an effect do you think the entertainment industry is having on the way things are going in the country today?,"['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative']","[-1.0, 1.0, -0.5, 0.5, 0.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,7.0,Mostly positive,Mostly negative,Neither positive nor negative,Mostly positive
1691,1,4,How positive or negative of an effect do you think the entertainment industry is having on the way things are going in the country today?,"['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative']","[-0.5, 0.0, 0.5, 1.0, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,10.0,Mostly positive,Neither positive nor negative,Mostly negative,Mostly positive
1691,1,5,How positive or negative of an effect do you think the entertainment industry is having on the way things are going in the country today?,"['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive']","[-0.5, 0.0, 0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,67.0,Mostly positive,Neither positive nor negative,Mostly negative,Mostly positive
1691,1,6,How positive or negative of an effect do you think the entertainment industry is having on the way things are going in the country today?,"['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative']","[1.0, -0.5, 0.0, 0.5, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,101.0,Mostly positive,Neither positive nor negative,Neither positive nor negative,Mostly positive
1692,1,1,How positive or negative of an effect do you think labor unions are having on the way things are going in the country today?,"['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,,Neither positive nor negative,Neither positive nor negative,Neither positive nor negative,Mostly positive
1692,1,2,How positive or negative of an effect do you think labor unions are having on the way things are going in the country today?,"['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive']","[0.0, 0.5, -0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,2.0,Neither positive nor negative,Neither positive nor negative,Neither positive nor negative,Mostly positive
1692,1,3,How positive or negative of an effect do you think labor unions are having on the way things are going in the country today?,"['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative']","[-1.0, 1.0, -0.5, 0.5, 0.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,7.0,Mostly positive,Neither positive nor negative,Neither positive nor negative,Mostly positive
1692,1,4,How positive or negative of an effect do you think labor unions are having on the way things are going in the country today?,"['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative']","[-0.5, 0.0, 0.5, 1.0, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,10.0,Neither positive nor negative,Neither positive nor negative,Mostly negative,Mostly negative
1692,1,5,How positive or negative of an effect do you think labor unions are having on the way things are going in the country today?,"['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive']","[-0.5, 0.0, 0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,67.0,Neither positive nor negative,Neither positive nor negative,Mostly positive,Mostly negative
1692,1,6,How positive or negative of an effect do you think labor unions are having on the way things are going in the country today?,"['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative']","[1.0, -0.5, 0.0, 0.5, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,101.0,Mostly positive,Neither positive nor negative,Neither positive nor negative,Mostly positive
1693,1,1,How positive or negative of an effect do you think K-12 public schools are having on the way things are going in the country today?,"['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,,Neither positive nor negative,Neither positive nor negative,Neither positive nor negative,Mostly positive
1693,1,2,How positive or negative of an effect do you think K-12 public schools are having on the way things are going in the country today?,"['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive']","[0.0, 0.5, -0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,2.0,Neither positive nor negative,Mostly negative,Neither positive nor negative,Mostly positive
1693,1,3,How positive or negative of an effect do you think K-12 public schools are having on the way things are going in the country today?,"['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative']","[-1.0, 1.0, -0.5, 0.5, 0.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,7.0,Mostly positive,Mostly negative,Neither positive nor negative,Mostly positive
1693,1,4,How positive or negative of an effect do you think K-12 public schools are having on the way things are going in the country today?,"['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative']","[-0.5, 0.0, 0.5, 1.0, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,10.0,Neither positive nor negative,Neither positive nor negative,Mostly negative,Mostly positive
1693,1,5,How positive or negative of an effect do you think K-12 public schools are having on the way things are going in the country today?,"['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive']","[-0.5, 0.0, 0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,67.0,Mostly positive,Neither positive nor negative,Mostly negative,Mostly positive
1693,1,6,How positive or negative of an effect do you think K-12 public schools are having on the way things are going in the country today?,"['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative']","[1.0, -0.5, 0.0, 0.5, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,101.0,Mostly positive,Neither positive nor negative,Neither positive nor negative,Mostly positive
1694,1,1,How positive or negative of an effect do you think banks and other financial institutions are having on the way things are going in the country today?,"['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,,Neither positive nor negative,Neither positive nor negative,Neither positive nor negative,Mostly positive
1694,1,2,How positive or negative of an effect do you think banks and other financial institutions are having on the way things are going in the country today?,"['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive']","[0.0, 0.5, -0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,2.0,Neither positive nor negative,Mostly negative,Neither positive nor negative,Mostly positive
1694,1,3,How positive or negative of an effect do you think banks and other financial institutions are having on the way things are going in the country today?,"['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative']","[-1.0, 1.0, -0.5, 0.5, 0.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,7.0,Mostly negative,Mostly negative,Neither positive nor negative,Mostly positive
1694,1,4,How positive or negative of an effect do you think banks and other financial institutions are having on the way things are going in the country today?,"['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative']","[-0.5, 0.0, 0.5, 1.0, -1.0]",5-bipolar,PositiveNegative,General Opinion,Pew_American_Trends_Panel_W92.csv,10.0,Neither positive nor negative,Neither positive nor negative,Mostly negative,Mostly positive
