question_id,question_var_id,answer_var_id,question,answer_options,source,decision,subject,question_type
1327,1,1,"If you wanted to check the accuracy of a news story, how likely do you think it is that you would know what steps to take?","['Very likely', 'Somewhat likely', 'Not too likely', 'Not at all likely']",Pew_American_Trends_Panel_W45.csv,keep,Media & News,Likelihood
1328,1,1, How much do you agree or disagree with the following statement? Different organizations and news outlets have taken on fact-checking efforts. Those who do the fact-checking deal fairly with all sides.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W45.csv,keep,Media & News,Agreement
1329,1,1, How much do you agree or disagree with the following statement? Different organizations and news outlets have taken on fact-checking efforts. Those who do the fact-checking tend to favor one side.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W45.csv,keep,Media & News,Agreement
1330,1,1,"How much do you agree or disagree with the following statement? By criticizing leaders, news organizations keep political leaders from doing their job.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W45.csv,keep,Politics & Government,Agreement
1331,1,1,"How much do you agree or disagree with the following statement? By criticizing leaders, news organizations keep political leaders from doing things that shouldn't be done.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W45.csv,keep,Politics & Government,Agreement
1332,1,1,"How much do you agree or disagree with the following statement? In presenting the news dealing with political and social issues, news organizations deal fairly with all sides.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W45.csv,keep,Media & News,Agreement
1333,1,1,"How much do you agree or disagree with the following statement? In presenting the news dealing with political and social issues, news organizations tend to favor one side.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W45.csv,keep,Media & News,Agreement
1380,1,1,How much do you think better tools for allowing people to control their personal information themselves would help safeguard people's personal information?,"['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W49.csv,keep,General Opinion,Quantity
1381,1,1,How much do you think stronger laws governing what companies can and cannot do with people's personal information would help safeguard people's personal information?,"['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W49.csv,keep,General Opinion,Quantity
1385,1,1,Today a wide range of information about people is searchable online. How important do you think it is for people to have the ability to discover potentially useful information about others?,"['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W49.csv,keep,Ethics & Values,Importance
1386,1,1,Today a wide range of information about people is searchable online. How important do you think it is for people to have the ability to keep things about themselves that might be potentially damaging from being searchable online?,"['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W49.csv,keep,Ethics & Values,Importance
1387,1,1,"How much do you agree or disagree with the following statement? All Americans should have the right to have data collected by law enforcement, such as criminal records or mugshots removed from public online search results.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W49.csv,keep,Politics & Government,Agreement
1388,1,1,"How much do you agree or disagree with the following statement? All Americans should not have the right to have data collected by law enforcement, such as criminal records or mugshots removed from public online search results.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W49.csv,keep,Politics & Government,Agreement
1389,1,1,How much do you agree or disagree with the following statement? All Americans should have the right to have information about their employment history or work record removed from public online search results.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W49.csv,keep,Economy & Work,Agreement
1390,1,1,How much do you agree or disagree with the following statement? All Americans should not have the right to have information about their employment history or work record removed from public online search results.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W49.csv,keep,Economy & Work,Agreement
1391,1,1,How much do you agree or disagree with the following statement? All Americans should have the right to have negative media coverage removed from public online search results.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W49.csv,keep,Media & News,Agreement
1392,1,1,How much do you agree or disagree with the following statement? All Americans should not have the right to have negative media coverage removed from public online search results.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W49.csv,keep,Media & News,Agreement
1393,1,1,How much do you agree or disagree with the following statement? All Americans should have the right to have potentially embarrassing photos or videos removed from public online search results.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W49.csv,keep,General Opinion,Agreement
1394,1,1,How much do you agree or disagree with the following statement? All Americans should not have the right to have potentially embarrassing photos or videos removed from public online search results.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W49.csv,keep,General Opinion,Agreement
1395,1,1,"How much do you agree or disagree with the following statement? All Americans should have the right to have data collected by law enforcement, such as criminal records or mugshots, be permanently deleted by the people or organizations who have that information.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W49.csv,keep,Politics & Government,Agreement
1396,1,1,"How much do you agree or disagree with the following statement? All Americans should not have the right to have data collected by law enforcement, such as criminal records or mugshots, be permanently deleted by the people or organizations who have that information.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W49.csv,keep,Politics & Government,Agreement
1397,1,1,How much do you agree or disagree with the following statement? All Americans should have the right to have potentially embarrassing photos or videos be permanently deleted by the people or organizations who have that information.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W49.csv,keep,Media & News,Agreement
1398,1,1,How much do you agree or disagree with the following statement? All Americans should not have the right to have potentially embarrassing photos or videos be permanently deleted by the people or organizations who have that information.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W49.csv,keep,Media & News,Agreement
1399,1,1,How much do you agree or disagree with the following statement? All Americans should have the right to have medical data collected by a health provider be permanently deleted by the people or organizations who have that information.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W49.csv,keep,General Opinion,Agreement
1400,1,1,How much do you agree or disagree with the following statement? All Americans should not have the right to have medical data collected by a health provider be permanently deleted by the people or organizations who have that information.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W49.csv,keep,General Opinion,Agreement
1401,1,1,How much do you agree or disagree with the following statement? All Americans should have the right to have financial data collected by their tax preparer be permanently deleted by the people or organizations who have that information.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W49.csv,keep,Economy & Work,Agreement
1402,1,1,How much do you agree or disagree with the following statement? All Americans should not have the right to have financial data collected by their tax preparer be permanently deleted by the people or organizations who have that information.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W49.csv,keep,Economy & Work,Agreement
1405,1,1,Do you think the following uses of data/information are acceptable or unacceptable? The government collecting data about all Americans to assess who might be a potential terrorist threat,"['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']",Pew_American_Trends_Panel_W49.csv,keep,Politics & Government,Acceptance
1406,1,1,Do you think the following uses of data/information are acceptable or unacceptable? Poorly performing schools sharing data about their students with a nonprofit group seeking to help improve educational outcomes,"['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']",Pew_American_Trends_Panel_W49.csv,keep,Economy & Work,Acceptance
1407,1,1,Do you think the following uses of data/information are acceptable or unacceptable? DNA testing companies sharing their customers' genetic data with law enforcement agencies in order to help solve crimes,"['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']",Pew_American_Trends_Panel_W49.csv,keep,Politics & Government,Acceptance
1408,1,1,"Do you think the following uses of data/information are acceptable or unacceptable? A social media company monitoring its users' posts for signs of depression, so they can identify people who are at risk of self-harm and connect them to counsel","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']",Pew_American_Trends_Panel_W49.csv,keep,Ethics & Values,Acceptance
1409,1,1,Do you think the following uses of data/information are acceptable or unacceptable? Makers of smart speakers sharing audio recordings of their customers with law enforcement to help with criminal investigations,"['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']",Pew_American_Trends_Panel_W49.csv,keep,Politics & Government,Acceptance
1410,1,1,How much have you heard or read about the development of automated facial recognition technology that can identify someone based on a picture or video that includes their face?,"['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W49.csv,keep,General Opinion,Quantity
1411,1,1,"Based on what you know, how much do you think facial recognition technology is able to accurately identify individual people?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W49.csv,keep,General Opinion,Quantity
1412,1,1,"Based on what you know, how much do you think facial recognition technology is able to accurately assess someone's gender?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W49.csv,keep,General Opinion,Quantity
1413,1,1,"Based on what you know, how much do you think facial recognition technology is able to accurately assess someone's race?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W49.csv,keep,General Opinion,Quantity
1414,1,1,"How much, if at all, do you trust the following groups to use facial recognition technology responsibly? Advertisers","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W49.csv,keep,Trust & Fear,Quantity
1415,1,1,"How much, if at all, do you trust the following groups to use facial recognition technology responsibly? Technology companies","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W49.csv,keep,Trust & Fear,Quantity
1416,1,1,"How acceptable, if at all, do you find using facial recognition technology in the following situations? Law enforcement agencies assessing potential security threats in public spaces","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']",Pew_American_Trends_Panel_W49.csv,keep,General Opinion,Acceptance
1417,1,1,"How acceptable, if at all, do you find using facial recognition technology in the following situations? Companies automatically tracking the attendance of their employees","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']",Pew_American_Trends_Panel_W49.csv,keep,General Opinion,Acceptance
1418,1,1,"How acceptable, if at all, do you find using facial recognition technology in the following situations? Advertisers seeing how people respond to public advertising displays","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']",Pew_American_Trends_Panel_W49.csv,keep,General Opinion,Acceptance
1419,1,1,"How acceptable, if at all, do you find using facial recognition technology in the following situations? Apartment building landlords tracking who enters or leaves their buildings","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']",Pew_American_Trends_Panel_W49.csv,keep,General Opinion,Acceptance
1423,1,1,"In general, how important, if at all, is being in a committed romantic relationship in order for a man to live a fulfilling life?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W50.csv,keep,Ethics & Values,Importance
1424,1,1,"In general, how important, if at all, is having a job or career they enjoy in order for a man to live a fulfilling life?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W50.csv,keep,Economy & Work,Importance
1425,1,1,"In general, how important, if at all, is having a lot of money in order for a man to live a fulfilling life?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W50.csv,keep,Ethics & Values,Importance
1426,1,1,"In general, how important, if at all, is being in a committed romantic relationship in order for a woman to live a fulfilling life?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W50.csv,keep,Ethics & Values,Importance
1427,1,1,"In general, how important, if at all, is having a job or career they enjoy in order for a woman to live a fulfilling life?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W50.csv,keep,Economy & Work,Importance
1428,1,1,"In general, how important, if at all, is having a lot of money in order for a woman to live a fulfilling life?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W50.csv,keep,Ethics & Values,Importance
1429,1,1,How much do you agree or disagree with the following statement? Society is better off if couples who want to stay together long-term eventually get married.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1430,1,1,How much do you agree or disagree with the following statement? Society is just as well off when couples who want to stay together long term choose not to marry as when they eventually marry.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1431,1,1,How much do you agree or disagree with the following statement? Couples who are married do a better job raising children than couples who are living together but are not married.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1432,1,1,How much do you agree or disagree with the following statement? Couples who are living together but are not married can raise children just as well as married couples.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1433,1,1,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving being financially secure goals.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1434,1,1,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving being financially secure goals.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1435,1,1,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving having a fulfilling sex life goals.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1436,1,1,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving having a fulfilling sex life goals.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1437,1,1,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving having social status goals.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1438,1,1,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving having social status goals.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1439,1,1,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving being happy.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1440,1,1,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving being happy.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1441,1,1,"Compared with couples who don't live together before marriage, do you think couples who do live together before marriage have a better or worse chance of having a successful marriage?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,BetterOrWorse
1442,1,1,"How important, if at all, do you think it is for a person to be financially stable before getting married?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W50.csv,keep,Ethics & Values,Importance
1443,1,1,"How important, if at all, do you think it is for a person to have a steady job before getting married?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W50.csv,keep,Economy & Work,Importance
1444,1,1,"How important, if at all, do you think it is for a person to be completely committed to their partner before getting married?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W50.csv,keep,Ethics & Values,Importance
1445,1,1,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be financially stable before moving in with their partner?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W50.csv,keep,Ethics & Values,Importance
1446,1,1,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to have a steady job before moving in with their partner?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W50.csv,keep,Economy & Work,Importance
1447,1,1,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be completely committed to their partner before moving in with their partner?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W50.csv,keep,Ethics & Values,Importance
1448,1,1,How much do you agree or disagree with the following statement? The ideal situation for women with young children is working full-time for pay.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1449,1,1,How much do you agree or disagree with the following statement? The ideal situation for women with young children is working part-time for pay.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1450,1,1,How much do you agree or disagree with the following statement? The ideal situation for women with young children is not working for pay at all.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1451,1,1,How much do you agree or disagree with the following statement? The ideal situation for men with young children is working full-time for pay.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1452,1,1,How much do you agree or disagree with the following statement? The ideal situation for men with young children is working part-time for pay.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1453,1,1,How much do you agree or disagree with the following statement? The ideal situation for men with young children is not working for pay at all.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1454,1,1,How much do you agree or disagree with the following statement? Parents of young adults ages 18 to 29 care too much for their adult children.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1455,1,1,How much do you agree or disagree with the following statement? Parents of young adults ages 18 to 29 care too little for their adult children.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W50.csv,keep,General Opinion,Agreement
1516,1,1,"How much do you agree or disagree with the following statement? Regarding their financial situation, most Americans live comfortably.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,General Opinion,Agreement
1517,1,1,"How much do you agree or disagree with the following statement? Regarding their financial situation, most Americans meet their basic expenses with a little left over for extras.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,General Opinion,Agreement
1518,1,1,"How much do you agree or disagree with the following statement? Regarding their financial situation, most Americans just meet their basic expenses.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,General Opinion,Agreement
1519,1,1,"How much do you agree or disagree with the following statement? Regarding their financial situation, most Americans don't even have enough to meet basic expenses.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,General Opinion,Agreement
1522,1,1,How important should the following be for the federal government to address? Making health care more affordable,"['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W54.csv,keep,Politics & Government,Importance
1523,1,1,How important should the following be for the federal government to address? Dealing with terrorism,"['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W54.csv,keep,Politics & Government,Importance
1524,1,1,How much do you agree or disagree with the following statement? An adequate standard of living is something the federal government has a responsibility to provide for all Americans.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Politics & Government,Agreement
1525,1,1,How much do you agree or disagree with the following statement? An adequate standard of living is something the federal government does not have a responsibility to provide for all Americans.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Politics & Government,Agreement
1526,1,1,How much do you agree or disagree with the following statement? Adequate housing is something the federal government has a responsibility to provide for all Americans.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Politics & Government,Agreement
1527,1,1,How much do you agree or disagree with the following statement? Adequate housing is something the federal government does not have a responsibility to provide for all Americans.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Politics & Government,Agreement
1528,1,1,How much do you agree or disagree with the following statement? High quality K-12 education is something the federal government has a responsibility to provide for all Americans.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Politics & Government,Agreement
1529,1,1,How much do you agree or disagree with the following statement? High quality K-12 education is something the federal government does not have a responsibility to provide for all Americans.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Politics & Government,Agreement
1530,1,1,How much do you agree or disagree with the following statement? A college education is something the federal government has a responsibility to provide for all Americans.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Politics & Government,Agreement
1531,1,1,How much do you agree or disagree with the following statement? A college education is something the federal government does not have a responsibility to provide for all Americans.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Politics & Government,Agreement
1532,1,1,How much do you agree or disagree with the following statement? Adequate income in retirement is something the federal government has a responsibility to provide for all Americans.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Politics & Government,Agreement
1533,1,1,How much do you agree or disagree with the following statement? Adequate income in retirement is something the federal government does not have a responsibility to provide for all Americans.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Politics & Government,Agreement
1534,1,1,How much do you agree or disagree with the following statement? Adequate medical care is something the federal government has a responsibility to provide for all Americans,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Politics & Government,Agreement
1535,1,1,How much do you agree or disagree with the following statement? Adequate medical care is something the federal government does not have a responsibility to provide for all Americans,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Politics & Government,Agreement
1536,1,1,How much do you agree or disagree with the following statement? Health insurance is something the federal government has a responsibility to provide for all Americans,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Politics & Government,Agreement
1537,1,1,How much do you agree or disagree with the following statement? Health insurance is something the federal government does not have a responsibility to provide for all Americans,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Politics & Government,Agreement
1538,1,1,How much do you agree or disagree with the following statement? Access to high-speed internet is something the federal government has a responsibility to provide for all Americans,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Politics & Government,Agreement
1539,1,1,How much do you agree or disagree with the following statement? Access to high-speed internet is something the federal government does not have a responsibility to provide for all Americans,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Politics & Government,Agreement
1540,1,1,"A year from now, do you expect that economic conditions in the country as a whole will be better or worse?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,BetterOrWorse
1541,1,1,"How much, if at all, do you think the availability of jobs is contributing to your opinion about how the economy is doing?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1542,1,1,"How much, if at all, do you think how the stock market is doing is contributing to your opinion about how the economy is doing?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1543,1,1,"How much, if at all, do you think prices for food and consumer goods are contributing to your opinion about how the economy is doing?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1544,1,1,"How much, if at all, do you think real estate values are contributing to your opinion about how the economy is doing?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1545,1,1,"How much, if at all, do you think gas prices are contributing to your opinion about how the economy is doing?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1546,1,1,"How much, if at all, do you think the federal budget deficit is contributing to your opinion about how the economy is doing?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1547,1,1,"How much, if at all, do you think wages and incomes are contributing to your opinion about how the economy is doing?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1548,1,1,"How much, if at all, do you think the country's tax system is contributing to your opinion about how the economy is doing?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1553,1,1,Do you think that some amount of economic inequality is acceptable?,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Agreement
1554,1,1,Do you think that no amount of economic inequality is acceptable?,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Agreement
1555,1,1,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system requires only minor changes.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Agreement
1556,1,1,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system requires major changes.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Agreement
1557,1,1,"How much do you agree or disagree with the following statement? In order to address economic inequality in this country, the economic system needs to be completely rebuilt.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Agreement
1558,1,1,"How much responsibility, if any, should state governments have in reducing economic inequality in our country?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1559,1,1,"How much responsibility, if any, should large businesses and corporations have in reducing economic inequality in our country?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1560,1,1,"How much responsibility, if any, should churches and other religious organizations have in reducing economic inequality in our country?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
1561,1,1,"How much responsibility, if any, should wealthy individuals have in reducing economic inequality in our country?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W54.csv,keep,Economy & Work,Quantity
