question_id,question_var_id,answer_var_id,question,answer_options,source
1113,1,1,Has the issue of made-up news and information led you to change the way you use social media?,"['Yes, have done this', 'No, have not done this', 'Refused']",Pew_American_Trends_Panel_W45.csv
1114,1,1,"Overall, how much of an impact do you think made-up news and information has on americans' confidence in government institutions?","['Big impact', 'Moderate impact', 'Small impact', 'No impact at all', 'Refused']",Pew_American_Trends_Panel_W45.csv
1115,1,1,"Overall, how much of an impact do you think made-up news and information has on americans' confidence in each other?","['Big impact', 'Moderate impact', 'Small impact', 'No impact at all', 'Refused']",Pew_American_Trends_Panel_W45.csv
1116,1,1,"Overall, how much of an impact do you think made-up news and information has on political leaders' ability to get work done?","['Big impact', 'Moderate impact', 'Small impact', 'No impact at all', 'Refused']",Pew_American_Trends_Panel_W45.csv
1117,1,1,"Overall, how much of an impact do you think made-up news and information has on journalists' ability to get the information they need for their stories?","['Big impact', 'Moderate impact', 'Small impact', 'No impact at all', 'Refused']",Pew_American_Trends_Panel_W45.csv
1118,1,1,"Overall, how much of an impact do you think made-up news and information has on the public's ability to solve community problems?","['Big impact', 'Moderate impact', 'Small impact', 'No impact at all', 'Refused']",Pew_American_Trends_Panel_W45.csv
1119,1,1,How often do you discuss the topic of made-up news and information with others?,"['Often', 'Sometimes', 'Hardly ever', 'Never', 'Refused']",Pew_American_Trends_Panel_W45.csv
1120,1,1,Have you ever avoided talking with someone because you thought they might bring made-up news and information into the conversation?,"['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_W45.csv
1121,1,1,"On social media, do you think of yourself more as a","['Sharer of news', 'Receiver of news', 'Refused']",Pew_American_Trends_Panel_W45.csv
1122,1,1,How much is each of the following a reason why you click on links to news stories on social media? The story was something I had been following in the news,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W45.csv
1123,1,1,How much is each of the following a reason why you click on links to news stories on social media? The story was published by a news organization I prefer,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W45.csv
1124,1,1,"How much is each of the following a reason why you click on links to news stories on social media? The story had a lot of shares, comments or likes","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W45.csv
1125,1,1,How much is each of the following a reason why you click on links to news stories on social media? I was interested in the topic,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W45.csv
1126,1,1,"When you share a news story on social media, how much do you think it impacts the story's overall reach to the public?","['A lot', 'Some', 'Not much', 'Not at all', ""I don't share news stories on social media"", 'Refused']",Pew_American_Trends_Panel_W45.csv
1127,1,1,"When you see a news story on social media that you think is made-up, how often do you click on the link to that story?","['Often', 'Sometimes', 'Hardly ever', 'Never', ""I don't see these types of stories on social media"", 'Refused']",Pew_American_Trends_Panel_W45.csv
1128,1,1,"Have you ever hidden, blocked or stopped following A news source or organization on social media because you thought they were posting made-up news and information?","['Yes, have done this', 'No, have not done this', 'Refused']",Pew_American_Trends_Panel_W45.csv
1129,1,1,"Have you ever hidden, blocked, or stopped following someone you know on social media because you thought they were posting made-up news and information?","['Yes, have done this', 'No, have not done this', 'Refused']",Pew_American_Trends_Panel_W45.csv
1130,1,1,"In general, does most of the news you see online come from","['Sources you are familiar with', 'Sources you are not familiar with', 'Not sure', 'Refused']",Pew_American_Trends_Panel_W45.csv
1131,1,1,"Thinking about the news that your friends, family and acquaintances post or send you online about political and social issues, overall, do you think the mix of news you get from them","['Represents just one side', 'Represents more than one side', ""They don't send me news about political and social issues"", 'Refused']",Pew_American_Trends_Panel_W45.csv
1132,1,1,How much of a problem is the amount of made-up news and information when it comes to how the public stays informed about the basic facts of current issues and events?,"['A very big problem', 'A moderately big problem', 'A small problem', 'Not a problem at all', 'Refused']",Pew_American_Trends_Panel_W45.csv
1133,1,1,How much of a problem is the public's difficulty distinguishing facts from opinions when it comes to how the public stays informed about the basic facts of current issues and events?,"['A very big problem', 'A moderately big problem', 'A small problem', 'Not a problem at all', 'Refused']",Pew_American_Trends_Panel_W45.csv
1134,1,1,How much of a problem is too many different sources to choose from when it comes to how the public stays informed about the basic facts of current issues and events?,"['A very big problem', 'A moderately big problem', 'A small problem', 'Not a problem at all', 'Refused']",Pew_American_Trends_Panel_W45.csv
1135,1,1,How often do you come across videos or images that have been altered or made-up to mislead the public?,"['Often', 'Sometimes', 'Hardly ever', 'Never', 'Refused']",Pew_American_Trends_Panel_W45.csv
1136,1,1,"Within the next five years, do you think the issue of made-up news and information will","['Get better', 'Stay the same', 'Get worse', 'Refused']",Pew_American_Trends_Panel_W45.csv
1137,1,1,How much of a challenge do you think the public's lack of effort is in addressing made-up news and information?,"['A very big challenge', 'A moderately big challenge', 'A small challenge', 'Not a challenge at all', 'Refused']",Pew_American_Trends_Panel_W45.csv
1138,1,1,How much of a challenge do you think low awareness of current events are in addressing made-up news and information?,"['A very big challenge', 'A moderately big challenge', 'A small challenge', 'Not a challenge at all', 'Refused']",Pew_American_Trends_Panel_W45.csv
1139,1,1,How much of a challenge do you think Digital technology is in addressing made-up news and information?,"['A very big challenge', 'A moderately big challenge', 'A small challenge', 'Not a challenge at all', 'Refused']",Pew_American_Trends_Panel_W45.csv
1140,1,1,How much of a challenge do you think the ability to make money from it is in addressing made-up news and information?,"['A very big challenge', 'A moderately big challenge', 'A small challenge', 'Not a challenge at all', 'Refused']",Pew_American_Trends_Panel_W45.csv
1141,1,1,Who do you think has the most responsibility to reduce the amount of made-up news and information?,"['The government', 'Technology companies', 'The public', 'The news media', 'None of these', 'Refused']",Pew_American_Trends_Panel_W45.csv
1142,1,1,"If you wanted to check the accuracy of a news story, how confident are you that you would know what steps to take?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']",Pew_American_Trends_Panel_W45.csv
1143,1,1,Different organizations and news outlets have taken on fact-checking efforts. Do you think that those who do the fact-checking,"['Deal fairly with all sides', 'Tend to favor one side', 'Refused']",Pew_American_Trends_Panel_W45.csv
1144,1,1,"Some people think that by criticizing leaders, news organizations keep political leaders from doing their job. Others think that such criticism is worth it because it keeps political leaders from doing things that should not be done. Which position is closer to your opinion?","['Keep political leaders from doing their job', ""Keep political leaders from doing things that shouldn't be done"", 'Refused']",Pew_American_Trends_Panel_W45.csv
1145,1,1,"In presenting the news dealing with political and social issues, do you think that news organizations","['Deal fairly with all sides', 'Tend to favor one side', 'Refused']",Pew_American_Trends_Panel_W45.csv
1146,1,1,"Do you ever use social media (such as Facebook, Twitter or Snapchat)?","['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_W45.csv
1147,1,1,Do you use facebook?,"['Yes, use this', 'No, do not use this', 'Refused']",Pew_American_Trends_Panel_W49.csv
1148,1,1,Do you use instagram?,"['Yes, use this', 'No, do not use this', 'Refused']",Pew_American_Trends_Panel_W49.csv
1149,1,1,Do you use twitter?,"['Yes, use this', 'No, do not use this', 'Refused']",Pew_American_Trends_Panel_W49.csv
1150,1,1,Do you use any other social media sites?,"['Yes, use this', 'No, do not use this', 'Refused']",Pew_American_Trends_Panel_W49.csv
1151,1,1,"Thinking about the posts and discussions you see on social media about politics and the 2020 election, which comes closer to your view?","['I like seeing lots of political posts and discussions on social media', 'I am worn out by how many political posts and discussions I see on social media', ""I don't feel strongly about these posts one way or the other"", 'Refused']",Pew_American_Trends_Panel_W49.csv
1152,1,1,"In your experience, when you talk about politics with people on social media who you disagree with, do you generally find it to be","['Interesting and informative', 'Stressful and frustrating', 'Refused']",Pew_American_Trends_Panel_W49.csv
1153,1,1,"In your experience, when you talk about politics with people on social media who you disagree with, do you generally find that","['You have more in common politically than you thought', 'You have less in common politically than you thought', 'Refused']",Pew_American_Trends_Panel_W49.csv
1154,1,1,"On a different topic, compared with five years ago, do you feel your personal information is","['More secure', 'Less secure', 'About the same', 'Refused']",Pew_American_Trends_Panel_W49.csv
1155,1,1,"How closely, if at all, do you follow news about privacy issues?","['Very closely', 'Somewhat closely', 'Not too closely', 'Not at all closely', 'Refused']",Pew_American_Trends_Panel_W49.csv
1156,1,1,"Do you have a voice-controlled smart speaker in your home, such as an Amazon Echo or a Google Home?","['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_W49.csv
1157,1,1,Would you like your smart speaker to do a better job of taking your interests and preferences into account in the future?,"['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_W49.csv
1158,1,1,"Would you like your smart speaker to do a better job of taking your interests and preferences into account in the future, even if that meant it would need to collect more personal information about you?","['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_W49.csv
1159,1,1,"Do you have other connected items in your home that you can control from your phone, such as smart lighting or a connected thermostat or alarm system?","['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_W49.csv
1160,1,1,Do you regularly wear a smart watch or a wearable fitness tracker?,"['Yes, wear this', 'No, do not wear this', 'Refused']",Pew_American_Trends_Panel_W49.csv
1161,1,1,Do you belong to any loyalty programs of a grocery store or a supermarket that you frequent?,"['Yes, belong to this', 'No, do not belong to this', 'Refused']",Pew_American_Trends_Panel_W49.csv
1162,1,1,Have you ever used a mail-in DNA testing service from a company such as AncestryDNA or 23andMe?,"['Yes, have used this', 'No, have not used this', 'Refused']",Pew_American_Trends_Panel_W49.csv
1163,1,1,How much do you feel you personally benefit from the data that companies collect about you?,"['A great deal', 'Some', 'Very little', 'None', 'Refused']",Pew_American_Trends_Panel_W49.csv
1164,1,1,How much do you feel you understand what companies are doing with the data they collect about you?,"['A great deal', 'Some', 'Very little', 'Nothing', 'Refused']",Pew_American_Trends_Panel_W49.csv
1165,1,1,"On balance, which would you say most accurately describes how you feel?","['The benefits I get from companies collecting data about me outweigh the potential risks', 'The potential risks of companies collecting data about me outweigh the benefits I get', 'Refused']",Pew_American_Trends_Panel_W49.csv
1165,1,2,"On balance, which would you say most accurately describes how you feel?","['The benefits the government can provide by collecting data about me and others outweigh the potential risks', 'The potential risks of the government collecting data about me and others outweigh the benefits it can provide', 'Refused']",Pew_American_Trends_Panel_W49.csv
1166,1,1,Do you think it is possible to go about daily life today without having companies collect data about you?,"['Yes, it is possible', 'No, it is not possible', 'Refused']",Pew_American_Trends_Panel_W49.csv
1167,1,1,"How concerned are you, if at all, about how the government is using the data it collects about you?","['Very concerned', 'Somewhat concerned', 'Not too concerned', 'Not at all concerned', 'Refused']",Pew_American_Trends_Panel_W49.csv
1168,1,1,How much control do you think you have over the data the government collects about you?,"['A great deal of control', 'Some control', 'Very little control', 'No control', 'Refused']",Pew_American_Trends_Panel_W49.csv
1169,1,1,How much do you feel you understand what the government is doing with the data it collects about you?,"['A great deal', 'Some', 'Very little', 'Nothing', 'Refused']",Pew_American_Trends_Panel_W49.csv
1170,1,1,Do you think it is possible to go about daily life today without having the government collect data about you?,"['Yes, it is possible', 'No, it is not possible', 'Refused']",Pew_American_Trends_Panel_W49.csv
1171,1,1,"How concerned are you, if at all, about how much personal information advertisers might know about you?","['Concerned a lot', 'Concerned a little', 'Not concerned', 'Refused']",Pew_American_Trends_Panel_W49.csv
1172,1,1,"How concerned are you, if at all, about how much personal information the companies you buy things from might know about you?","['Concerned a lot', 'Concerned a little', 'Not concerned', 'Refused']",Pew_American_Trends_Panel_W49.csv
1173,1,1,"How concerned are you, if at all, about how much personal information your friends and family might know about you?","['Concerned a lot', 'Concerned a little', 'Not concerned', 'Refused']",Pew_American_Trends_Panel_W49.csv
1174,1,1,"How concerned are you, if at all, about how much personal information the social media sites you use might know about you?","['Concerned a lot', 'Concerned a little', 'Not concerned', 'Refused']",Pew_American_Trends_Panel_W49.csv
1175,1,1,"How much control, if any, do you think you have over who can access your posts and activities on social media?","['A lot of control', 'A little control', 'No control', 'Refused']",Pew_American_Trends_Panel_W49.csv
1176,1,1,"How much control, if any, do you think you have over who can access the search terms you use online?","['A lot of control', 'A little control', 'No control', 'Offline: does not have internet', 'Refused']",Pew_American_Trends_Panel_W49.csv
1177,1,1,"How much control, if any, do you think you have over who can access your physical location?","['A lot of control', 'A little control', 'No control', 'Refused']",Pew_American_Trends_Panel_W49.csv
1178,1,1,"How much control, if any, do you think you have over who can access the websites you visit?","['A lot of control', 'A little control', 'No control', 'Offline: does not have internet', 'Refused']",Pew_American_Trends_Panel_W49.csv
1179,1,1,"How much control, if any, do you think you have over who can access the private conversations you've had online or using text messaging?","['A lot of control', 'A little control', 'No control', 'Refused']",Pew_American_Trends_Panel_W49.csv
1180,1,1,How often are you asked to agree to the terms and conditions of a company's privacy policy?,"['Almost daily', 'About once a week', 'About once a month', 'Less frequently', 'Never', 'Refused']",Pew_American_Trends_Panel_W49.csv
1181,1,1,"When you are asked to agree to a company's privacy policy, how often do you read it before agreeing to it?","['Always', 'Often', 'Sometimes', 'Never', 'Refused']",Pew_American_Trends_Panel_W49.csv
1182,1,1,"When you read a privacy policy, what do you typically do?","['Read it all the way through', 'Read it part of the way through', 'Glance over it without reading it closely', 'Refused']",Pew_American_Trends_Panel_W49.csv
1183,1,1,How much do you typically understand the privacy policies you read?,"['A great deal', 'Some', 'Very little', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W49.csv
1184,1,1,"How confident are you, if at all, that companies will follow what their privacy policies say they will do with your personal information?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not confident at all', 'Refused']",Pew_American_Trends_Panel_W49.csv
1185,1,1,"How confident are you, if at all, that companies will promptly notify you if your personal data has been misused or compromised?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not confident at all', 'Refused']",Pew_American_Trends_Panel_W49.csv
1186,1,1,"How confident are you, if at all, that companies will publicly admit mistakes and take responsibility when they misuse or compromise their users' personal data?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not confident at all', 'Refused']",Pew_American_Trends_Panel_W49.csv
1187,1,1,"How confident are you, if at all, that companies will use your personal information in ways you will feel comfortable with?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not confident at all', 'Refused']",Pew_American_Trends_Panel_W49.csv
1188,1,1,"How comfortable are you, if at all, with companies using your personal data to help improve their fraud prevention systems?","['Very comfortable', 'Somewhat comfortable', 'Not too comfortable', 'Not comfortable at all', 'Refused']",Pew_American_Trends_Panel_W49.csv
1189,1,1,"How comfortable are you, if at all, with companies using your personal data sharing it with outside groups doing research that might help improve society?","['Very comfortable', 'Somewhat comfortable', 'Not too comfortable', 'Not comfortable at all', 'Refused']",Pew_American_Trends_Panel_W49.csv
1190,1,1,"How comfortable are you, if at all, with companies using your personal data to help them develop new products?","['Very comfortable', 'Somewhat comfortable', 'Not too comfortable', 'Not comfortable at all', 'Refused']",Pew_American_Trends_Panel_W49.csv
1191,1,1,How much do you feel you understand the laws and regulations that are currently in place to protect your data privacy?,"['A great deal', 'Some', 'Very little', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W49.csv
1192,1,1,Which of the following do you think would be a more effective way to safeguard people's personal information?,"['Better tools for allowing people to control their personal information themselves', ""Stronger laws governing what companies can and cannot do with people's personal information"", 'Refused']",Pew_American_Trends_Panel_W49.csv
1193,1,1,Have you recently decided not to use a product or service because you were worried about how much personal information would be collected about you?,"['Yes, have done this', 'No, have not done this', 'Refused']",Pew_American_Trends_Panel_W49.csv
1194,1,1,"Do you use a password manager, such as LastPass or iCloud Keychain, to help keep track of your online passwords?","['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_W49.csv
1195,1,1,Do you have a smartphone?,"['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_W49.csv
1196,1,1,Today a wide range of information about people is searchable online. Do you think it is more important for people to have the ability to,"['Discover potentially useful information about others', 'Keep things about themselves that might be potentially damaging from being searchable online', 'Refused']",Pew_American_Trends_Panel_W49.csv
1197,1,1,"Do you think that all Americans should have the right to have data collected by law enforcement, such as criminal records or mugshots removed from public online search results?","['Yes, should be able to remove this from online searches', 'No, should not be able to remove this from online searches', 'Refused']",Pew_American_Trends_Panel_W49.csv
1198,1,1,Do you think that all Americans should have the right to have information about their employment history or work record removed from public online search results?,"['Yes, should be able to remove this from online searches', 'No, should not be able to remove this from online searches', 'Refused']",Pew_American_Trends_Panel_W49.csv
1199,1,1,Do you think that all Americans should have the right to have negative media coverage removed from public online search results?,"['Yes, should be able to remove this from online searches', 'No, should not be able to remove this from online searches', 'Refused']",Pew_American_Trends_Panel_W49.csv
1200,1,1,Do you think that all Americans should have the right to have potentially embarrassing photos or videos removed from public online search results?,"['Yes, should be able to remove this from online searches', 'No, should not be able to remove this from online searches', 'Refused']",Pew_American_Trends_Panel_W49.csv
1201,1,1,"Do you think that all Americans should have the right to have the following data about themselves be permanently deleted by the people or organizations who have that information? Data collected by law enforcement, such as criminal records or mugshots","['Yes, should have the right to have this deleted', 'No, should not have  the right to have this deleted', 'Refused']",Pew_American_Trends_Panel_W49.csv
1202,1,1,Do you think that all Americans should have the right to have the following data about themselves be permanently deleted by the people or organizations who have that information? Potentially embarrassing photos or videos,"['Yes, should have the right to have this deleted', 'No, should not have  the right to have this deleted', 'Refused']",Pew_American_Trends_Panel_W49.csv
1203,1,1,Do you think that all Americans should have the right to have the following data about themselves be permanently deleted by the people or organizations who have that information? Medical data collected by a health provider,"['Yes, should have the right to have this deleted', 'No, should not have  the right to have this deleted', 'Refused']",Pew_American_Trends_Panel_W49.csv
1204,1,1,Do you think that all Americans should have the right to have the following data about themselves be permanently deleted by the people or organizations who have that information? Financial data collected by their tax preparer,"['Yes, should have the right to have this deleted', 'No, should not have  the right to have this deleted', 'Refused']",Pew_American_Trends_Panel_W49.csv
1205,1,1,Do you ever see advertisements or solicitations that appear to be based on a profile that has been made of you using your personal data?,"['Yes, frequently', 'Yes, on occasion', 'No', 'Not sure', 'Refused']",Pew_American_Trends_Panel_W49.csv
1206,1,1,"In general, how well do these advertisements accurately reflect your actual interests and characteristics?","['Very well', 'Somewhat well', 'Not too well', 'Not well at all', 'Refused']",Pew_American_Trends_Panel_W49.csv
1207,1,1,Do you think the following uses of data/information are acceptable or unacceptable? The government collecting data about all Americans to assess who might be a potential terrorist threat,"['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",Pew_American_Trends_Panel_W49.csv
1208,1,1,Do you think the following uses of data/information are acceptable or unacceptable? Poorly performing schools sharing data about their students with a nonprofit group seeking to help improve educational outcomes,"['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",Pew_American_Trends_Panel_W49.csv
1209,1,1,Do you think the following uses of data/information are acceptable or unacceptable? DNA testing companies sharing their customers' genetic data with law enforcement agencies in order to help solve crimes,"['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",Pew_American_Trends_Panel_W49.csv
1210,1,1,"Do you think the following uses of data/information are acceptable or unacceptable? A social media company monitoring its users' posts for signs of depression, so they can identify people who are at risk of self-harm and connect them to counsel","['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",Pew_American_Trends_Panel_W49.csv
1211,1,1,Do you think the following uses of data/information are acceptable or unacceptable? Makers of smart speakers sharing audio recordings of their customers with law enforcement to help with criminal investigations,"['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",Pew_American_Trends_Panel_W49.csv
1212,1,1,How much have you heard or read about the development of automated facial recognition technology that can identify someone based on a picture or video that includes their face?,"['A lot', 'A little', 'Nothing at all', 'Refused']",Pew_American_Trends_Panel_W49.csv
1213,1,1,"Based on what you know, how effective do you think facial recognition technology is at accurately identifying individual people?","['Very effective', 'Somewhat effective', 'Not too effective', 'Not effective at all', 'Refused']",Pew_American_Trends_Panel_W49.csv
1214,1,1,"Based on what you know, how effective do you think facial recognition technology is at accurately assessing someone's gender?","['Very effective', 'Somewhat effective', 'Not too effective', 'Not effective at all', 'Refused']",Pew_American_Trends_Panel_W49.csv
1215,1,1,"Based on what you know, how effective do you think facial recognition technology is at accurately assessing someone's race?","['Very effective', 'Somewhat effective', 'Not too effective', 'Not effective at all', 'Refused']",Pew_American_Trends_Panel_W49.csv
1216,1,1,"How much, if at all, do you trust the following groups to use facial recognition technology responsibly? Advertisers","['A great deal', 'Somewhat', 'Not too much', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W49.csv
1217,1,1,"How much, if at all, do you trust the following groups to use facial recognition technology responsibly? Technology companies","['A great deal', 'Somewhat', 'Not too much', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W49.csv
1218,1,1,"In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Law enforcement agencies assessing potential security threats in public spaces","['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",Pew_American_Trends_Panel_W49.csv
1219,1,1,"In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Companies automatically tracking the attendance of their employees","['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",Pew_American_Trends_Panel_W49.csv
1220,1,1,"In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Advertisers seeing how people respond to public advertising displays","['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",Pew_American_Trends_Panel_W49.csv
1221,1,1,"In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Apartment building landlords tracking who enters or leaves their buildings","['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",Pew_American_Trends_Panel_W49.csv
1222,1,1,"In the last 12 months, have you had someone put fraudulent charges on your debit or credit card","['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_W49.csv
1223,1,1,"In the last 12 months, have you had someone take over your social media or email account without your permission","['Yes', 'No', 'Offline: does not have internet', 'Refused']",Pew_American_Trends_Panel_W49.csv
1224,1,1,"In the last 12 months, have you had someone attempt to open a line of credit or apply for a loan using your name","['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_W49.csv
1225,1,1,"In general, how important, if at all, is being in a committed romantic relationship in order for a man to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",Pew_American_Trends_Panel_W50.csv
1226,1,1,"In general, how important, if at all, is having a job or career they enjoy in order for a man to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",Pew_American_Trends_Panel_W50.csv
1227,1,1,"In general, how important, if at all, is having a lot of money in order for a man to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",Pew_American_Trends_Panel_W50.csv
1228,1,1,"In general, how important, if at all, is being in a committed romantic relationship in order for a woman to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",Pew_American_Trends_Panel_W50.csv
1229,1,1,"In general, how important, if at all, is having a job or career they enjoy in order for a woman to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",Pew_American_Trends_Panel_W50.csv
1230,1,1,"In general, how important, if at all, is having a lot of money in order for a woman to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",Pew_American_Trends_Panel_W50.csv
1231,1,1,Which statement comes closer to your view?,"['Couples who are married do a better job raising children than couples who are living together but are not married', 'Couples who are living together but are not married can raise children just as well as married couples', 'Refused']",Pew_American_Trends_Panel_W50.csv
1231,1,2,Which statement comes closer to your view?,"['Society is better off if couples who want to stay together long-term eventually get married', 'Society is just as well off if couples who want to stay together long-term decide not to marry', 'Refused']",Pew_American_Trends_Panel_W50.csv
1232,1,1,"Here are some things that people may want out of life. In general, who do you think has it easier when it comes to achieving being financially secure goals?","['An unmarried person living with a partner has it easier', 'A married person has it easier', ""Doesn't make much difference"", 'Refused']",Pew_American_Trends_Panel_W50.csv
1233,1,1,"Here are some things that people may want out of life. In general, who do you think has it easier when it comes to achieving having a fulfilling sex life goals?","['An unmarried person living with a partner has it easier', 'A married person has it easier', ""Doesn't make much difference"", 'Refused']",Pew_American_Trends_Panel_W50.csv
1234,1,1,"Here are some things that people may want out of life. In general, who do you think has it easier when it comes to achieving having social status goals?","['An unmarried person living with a partner has it easier', 'A married person has it easier', ""Doesn't make much difference"", 'Refused']",Pew_American_Trends_Panel_W50.csv
1235,1,1,"Here are some things that people may want out of life. In general, who do you think has it easier when it comes to achieving being happy goals?","['An unmarried person living with a partner has it easier', 'A married person has it easier', ""Doesn't make much difference"", 'Refused']",Pew_American_Trends_Panel_W50.csv
1236,1,1,"Compared with couples who don't live together before marriage, do you think couples who do live together before marriage have a","['Better chance of having a successful marriage', 'Worse chance of having a successful marriage', ""Doesn't make much difference"", 'Refused']",Pew_American_Trends_Panel_W50.csv
1237,1,1,"How important, if at all, do you think it is for a person to be financially stable before getting married?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']",Pew_American_Trends_Panel_W50.csv
1238,1,1,"How important, if at all, do you think it is for a person to have a steady job before getting married?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']",Pew_American_Trends_Panel_W50.csv
1239,1,1,"How important, if at all, do you think it is for a person to be completely committed to their partner before getting married?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']",Pew_American_Trends_Panel_W50.csv
1240,1,1,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be financially stable before moving in with their partner?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']",Pew_American_Trends_Panel_W50.csv
1241,1,1,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to have a steady job before moving in with their partner?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']",Pew_American_Trends_Panel_W50.csv
1242,1,1,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be completely committed to their partner before moving in with their partner?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']",Pew_American_Trends_Panel_W50.csv
1243,1,1,What do you think is the ideal situation for women with young children?,"['Working full-time for pay', 'Working part-time for pay', 'Not working for pay at all', 'Refused']",Pew_American_Trends_Panel_W50.csv
1244,1,1,What do you think is the ideal situation for men with young children?,"['Working full-time for pay', 'Working part-time for pay', 'Not working for pay at all', 'Refused']",Pew_American_Trends_Panel_W50.csv
1245,1,1,Thinking about parents of young adults ages 18 to 29,"['Too much for their adult children', 'Too little for their adult children', 'About the right amount', 'Refused']",Pew_American_Trends_Panel_W50.csv
1246,1,1,Do you have any brothers or sisters?,"['Yes, one', 'Yes, more than one', 'No, do not have any brothers or sisters', 'Refused']",Pew_American_Trends_Panel_W50.csv
1247,1,1,Have you been married more than once?,"['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_W50.csv
1248,1,1,Are you currently engaged to be married?,"['Yes, engaged', 'No, not engaged', 'Refused']",Pew_American_Trends_Panel_W50.csv
1249,1,1,Are you currently living with a partner or boyfriend or girlfriend? By living together we mean that you are in a relationship and neither of you have a separate residence.,"['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_W50.csv
1250,1,1,Are you currently in a committed romantic relationship?,"['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_W50.csv
1251,1,1,Do you have any children ages 18 to 29?,"['Yes, one child ages 18 to 29', 'Yes, more than one child ages 18 to 29', 'No children ages 18 to 29', 'Refused']",Pew_American_Trends_Panel_W50.csv
1252,1,1,Did you live with your current spouse before getting married?,"['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_W50.csv
1253,1,1,When you started living with your spouse did you think about it as a step toward marriage?,"['Yes, thought of it as a step toward marriage', 'No, did not think of it as a step toward marriage', 'Refused']",Pew_American_Trends_Panel_W50.csv
1254,1,1,Were you and your spouse engaged to be married before you moved in together?,"['Yes, were engaged first', 'No, were not engaged first', 'Refused']",Pew_American_Trends_Panel_W50.csv
1255,1,1,"Overall, would you say that things in your marriage/relationship are going","['Very well', 'Fairly well', 'Not too well', 'Not at all well', 'Refused']",Pew_American_Trends_Panel_W50.csv
1256,1,1,Were you and your partner engaged to be married before you moved in together?,"['Yes, were engaged first', 'No, were not engaged first', 'Refused']",Pew_American_Trends_Panel_W50.csv
1257,1,1,"Thinking back to when you got married, how much, if at all, was love a reason you decided to get married?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W50.csv
