question_id,question_var_id,answer_var_id,question,answer_options,num_scale,scale_type,question_type,subject,source,shuffle_seed
1433,1,4,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving being financially secure goals.","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,10
1433,1,5,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving being financially secure goals.","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,67
1433,1,6,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving being financially secure goals.","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,101
1434,1,1,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving being financially secure goals.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,
1434,1,2,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving being financially secure goals.","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,2
1434,1,3,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving being financially secure goals.","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,7
1434,1,4,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving being financially secure goals.","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,10
1434,1,5,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving being financially secure goals.","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,67
1434,1,6,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving being financially secure goals.","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,101
1435,1,1,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving having a fulfilling sex life goals.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,
1435,1,2,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving having a fulfilling sex life goals.","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,2
1435,1,3,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving having a fulfilling sex life goals.","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,7
1435,1,4,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving having a fulfilling sex life goals.","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,10
1435,1,5,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving having a fulfilling sex life goals.","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,67
1435,1,6,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving having a fulfilling sex life goals.","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,101
1436,1,1,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving having a fulfilling sex life goals.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,
1436,1,2,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving having a fulfilling sex life goals.","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,2
1436,1,3,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving having a fulfilling sex life goals.","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,7
1436,1,4,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving having a fulfilling sex life goals.","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,10
1436,1,5,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving having a fulfilling sex life goals.","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,67
1436,1,6,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving having a fulfilling sex life goals.","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,101
1437,1,1,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving having social status goals.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,
1437,1,2,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving having social status goals.","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,2
1437,1,3,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving having social status goals.","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,7
1437,1,4,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving having social status goals.","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,10
1437,1,5,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving having social status goals.","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,67
1437,1,6,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving having social status goals.","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,101
1438,1,1,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving having social status goals.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,
1438,1,2,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving having social status goals.","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,2
1438,1,3,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving having social status goals.","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,7
1438,1,4,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving having social status goals.","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,10
1438,1,5,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving having social status goals.","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,67
1438,1,6,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving having social status goals.","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,101
1439,1,1,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving being happy.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,
1439,1,2,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving being happy.","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,2
1439,1,3,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving being happy.","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,7
1439,1,4,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving being happy.","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,10
1439,1,5,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving being happy.","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,67
1439,1,6,"How much do you agree or disagree with the following statement? In general, an unmarried person living with a partner has it easier when it comes to achieving being happy.","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,101
1440,1,1,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving being happy.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,
1440,1,2,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving being happy.","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,2
1440,1,3,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving being happy.","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,7
1440,1,4,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving being happy.","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,10
1440,1,5,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving being happy.","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,67
1440,1,6,"How much do you agree or disagree with the following statement? In general, a married person has it easier when it comes to achieving being happy.","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,101
1441,1,1,"Compared with couples who don't live together before marriage, do you think couples who do live together before marriage have a better or worse chance of having a successful marriage?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,General Opinion,Pew_American_Trends_Panel_W50.csv,
1441,1,2,"Compared with couples who don't live together before marriage, do you think couples who do live together before marriage have a better or worse chance of having a successful marriage?","['No difference', 'A little Better', 'A little Worse', 'A lot Worse', 'A lot Better']","[0.0, 0.5, -0.5, -1.0, 1.0]",5-bipolar,BetterOrWorse,General Opinion,Pew_American_Trends_Panel_W50.csv,2
1441,1,3,"Compared with couples who don't live together before marriage, do you think couples who do live together before marriage have a better or worse chance of having a successful marriage?","['A lot Worse', 'A lot Better', 'A little Worse', 'A little Better', 'No difference']","[-1.0, 1.0, -0.5, 0.5, 0.0]",5-bipolar,BetterOrWorse,General Opinion,Pew_American_Trends_Panel_W50.csv,7
1441,1,4,"Compared with couples who don't live together before marriage, do you think couples who do live together before marriage have a better or worse chance of having a successful marriage?","['A little Worse', 'No difference', 'A little Better', 'A lot Better', 'A lot Worse']","[-0.5, 0.0, 0.5, 1.0, -1.0]",5-bipolar,BetterOrWorse,General Opinion,Pew_American_Trends_Panel_W50.csv,10
1441,1,5,"Compared with couples who don't live together before marriage, do you think couples who do live together before marriage have a better or worse chance of having a successful marriage?","['A little Worse', 'No difference', 'A little Better', 'A lot Worse', 'A lot Better']","[-0.5, 0.0, 0.5, -1.0, 1.0]",5-bipolar,BetterOrWorse,General Opinion,Pew_American_Trends_Panel_W50.csv,67
1441,1,6,"Compared with couples who don't live together before marriage, do you think couples who do live together before marriage have a better or worse chance of having a successful marriage?","['A lot Better', 'A little Worse', 'No difference', 'A little Better', 'A lot Worse']","[1.0, -0.5, 0.0, 0.5, -1.0]",5-bipolar,BetterOrWorse,General Opinion,Pew_American_Trends_Panel_W50.csv,101
1442,1,1,"How important, if at all, do you think it is for a person to be financially stable before getting married?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,
1442,1,2,"How important, if at all, do you think it is for a person to be financially stable before getting married?","['Somewhat important', 'Not too important', 'Not at all important', 'Very important']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,2
1442,1,3,"How important, if at all, do you think it is for a person to be financially stable before getting married?","['Not at all important', 'Somewhat important', 'Very important', 'Not too important']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,7
1442,1,4,"How important, if at all, do you think it is for a person to be financially stable before getting married?","['Not at all important', 'Not too important', 'Somewhat important', 'Very important']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,10
1442,1,5,"How important, if at all, do you think it is for a person to be financially stable before getting married?","['Not too important', 'Somewhat important', 'Not at all important', 'Very important']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,67
1442,1,6,"How important, if at all, do you think it is for a person to be financially stable before getting married?","['Very important', 'Not at all important', 'Not too important', 'Somewhat important']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,101
1443,1,1,"How important, if at all, do you think it is for a person to have a steady job before getting married?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Economy & Work,Pew_American_Trends_Panel_W50.csv,
1443,1,2,"How important, if at all, do you think it is for a person to have a steady job before getting married?","['Somewhat important', 'Not too important', 'Not at all important', 'Very important']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Importance,Economy & Work,Pew_American_Trends_Panel_W50.csv,2
1443,1,3,"How important, if at all, do you think it is for a person to have a steady job before getting married?","['Not at all important', 'Somewhat important', 'Very important', 'Not too important']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Importance,Economy & Work,Pew_American_Trends_Panel_W50.csv,7
1443,1,4,"How important, if at all, do you think it is for a person to have a steady job before getting married?","['Not at all important', 'Not too important', 'Somewhat important', 'Very important']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Importance,Economy & Work,Pew_American_Trends_Panel_W50.csv,10
1443,1,5,"How important, if at all, do you think it is for a person to have a steady job before getting married?","['Not too important', 'Somewhat important', 'Not at all important', 'Very important']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Importance,Economy & Work,Pew_American_Trends_Panel_W50.csv,67
1443,1,6,"How important, if at all, do you think it is for a person to have a steady job before getting married?","['Very important', 'Not at all important', 'Not too important', 'Somewhat important']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Importance,Economy & Work,Pew_American_Trends_Panel_W50.csv,101
1444,1,1,"How important, if at all, do you think it is for a person to be completely committed to their partner before getting married?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,
1444,1,2,"How important, if at all, do you think it is for a person to be completely committed to their partner before getting married?","['Somewhat important', 'Not too important', 'Not at all important', 'Very important']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,2
1444,1,3,"How important, if at all, do you think it is for a person to be completely committed to their partner before getting married?","['Not at all important', 'Somewhat important', 'Very important', 'Not too important']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,7
1444,1,4,"How important, if at all, do you think it is for a person to be completely committed to their partner before getting married?","['Not at all important', 'Not too important', 'Somewhat important', 'Very important']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,10
1444,1,5,"How important, if at all, do you think it is for a person to be completely committed to their partner before getting married?","['Not too important', 'Somewhat important', 'Not at all important', 'Very important']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,67
1444,1,6,"How important, if at all, do you think it is for a person to be completely committed to their partner before getting married?","['Very important', 'Not at all important', 'Not too important', 'Somewhat important']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,101
1445,1,1,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be financially stable before moving in with their partner?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,
1445,1,2,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be financially stable before moving in with their partner?","['Somewhat important', 'Not too important', 'Not at all important', 'Very important']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,2
1445,1,3,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be financially stable before moving in with their partner?","['Not at all important', 'Somewhat important', 'Very important', 'Not too important']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,7
1445,1,4,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be financially stable before moving in with their partner?","['Not at all important', 'Not too important', 'Somewhat important', 'Very important']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,10
1445,1,5,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be financially stable before moving in with their partner?","['Not too important', 'Somewhat important', 'Not at all important', 'Very important']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,67
1445,1,6,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be financially stable before moving in with their partner?","['Very important', 'Not at all important', 'Not too important', 'Somewhat important']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,101
1446,1,1,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to have a steady job before moving in with their partner?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Economy & Work,Pew_American_Trends_Panel_W50.csv,
1446,1,2,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to have a steady job before moving in with their partner?","['Somewhat important', 'Not too important', 'Not at all important', 'Very important']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Importance,Economy & Work,Pew_American_Trends_Panel_W50.csv,2
1446,1,3,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to have a steady job before moving in with their partner?","['Not at all important', 'Somewhat important', 'Very important', 'Not too important']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Importance,Economy & Work,Pew_American_Trends_Panel_W50.csv,7
1446,1,4,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to have a steady job before moving in with their partner?","['Not at all important', 'Not too important', 'Somewhat important', 'Very important']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Importance,Economy & Work,Pew_American_Trends_Panel_W50.csv,10
1446,1,5,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to have a steady job before moving in with their partner?","['Not too important', 'Somewhat important', 'Not at all important', 'Very important']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Importance,Economy & Work,Pew_American_Trends_Panel_W50.csv,67
1446,1,6,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to have a steady job before moving in with their partner?","['Very important', 'Not at all important', 'Not too important', 'Somewhat important']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Importance,Economy & Work,Pew_American_Trends_Panel_W50.csv,101
1447,1,1,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be completely committed to their partner before moving in with their partner?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,
1447,1,2,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be completely committed to their partner before moving in with their partner?","['Somewhat important', 'Not too important', 'Not at all important', 'Very important']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,2
1447,1,3,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be completely committed to their partner before moving in with their partner?","['Not at all important', 'Somewhat important', 'Very important', 'Not too important']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,7
1447,1,4,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be completely committed to their partner before moving in with their partner?","['Not at all important', 'Not too important', 'Somewhat important', 'Very important']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,10
1447,1,5,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be completely committed to their partner before moving in with their partner?","['Not too important', 'Somewhat important', 'Not at all important', 'Very important']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,67
1447,1,6,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to be completely committed to their partner before moving in with their partner?","['Very important', 'Not at all important', 'Not too important', 'Somewhat important']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Importance,Ethics & Values,Pew_American_Trends_Panel_W50.csv,101
1448,1,1,How much do you agree or disagree with the following statement? The ideal situation for women with young children is working full-time for pay.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,
1448,1,2,How much do you agree or disagree with the following statement? The ideal situation for women with young children is working full-time for pay.,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,2
1448,1,3,How much do you agree or disagree with the following statement? The ideal situation for women with young children is working full-time for pay.,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,7
1448,1,4,How much do you agree or disagree with the following statement? The ideal situation for women with young children is working full-time for pay.,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,10
1448,1,5,How much do you agree or disagree with the following statement? The ideal situation for women with young children is working full-time for pay.,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W50.csv,67
